Date,Hour,Total (MWh),Wind (MWh),Biogas (MWh),Canal Type (MWh),Biomass (MWh),Sun (MWh),Others (MWh)
20.06.2017,12:00,844.35,0,0,0,0,844.35,0
20.06.2017,13:00,852.38,0,0,0,0,852.38,0
20.06.2017,14:00,789.75,0,0,0,0,789.75,0
20.06.2017,15:00,681.09,0,0,0,0,681.09,0
20.06.2017,16:00,519.19,0,0,0,0,519.19,0
20.06.2017,17:00,318.63,0,0,0,0,318.63,0
20.06.2017,18:00,146.88,0,0,0,0,146.88,0
20.06.2017,19:00,50.26,0,0,0,0,50.26,0
20.06.2017,20:00,19.88,0,0,0,0,19.88,0
20.06.2017,21:00,19.47,0,0,0,0,19.47,0
20.06.2017,22:00,18.97,0,0,0,0,18.97,0
20.06.2017,23:00,19.23,0,0,0,0,19.23,0
21.06.2017,0:00,18.87,0,0,0,0,18.87,0
21.06.2017,1:00,18.9,0,0,0,0,18.9,0
21.06.2017,2:00,19.07,0,0,0,0,19.07,0
21.06.2017,3:00,18.78,0,0,0,0,18.78,0
21.06.2017,4:00,18.62,0,0,0,0,18.62,0
21.06.2017,5:00,26.46,0,0,0,0,26.46,0
21.06.2017,6:00,101.08,0,0,0,0,101.08,0
21.06.2017,7:00,305.2,0,0,0,0,305.2,0
21.06.2017,8:00,564.27,0,0,0,0,564.27,0
21.06.2017,9:00,787.34,0,0,0,0,787.34,0
21.06.2017,10:00,904.37,0,0,0,0,904.37,0
21.06.2017,11:00,907.15,0,0,0,0,907.15,0
21.06.2017,12:00,911,0,0,0,0,911,0
21.06.2017,13:00,888.15,0,0,0,0,888.15,0
21.06.2017,14:00,859.31,0,0,0,0,859.31,0
21.06.2017,15:00,732.04,0,0,0,0,732.04,0
21.06.2017,16:00,572.1,0,0,0,0,572.1,0
21.06.2017,17:00,386.59,0,0,0,0,386.59,0
21.06.2017,18:00,178.06,0,0,0,0,178.06,0
21.06.2017,19:00,56.88,0,0,0,0,56.88,0
21.06.2017,20:00,23.5,0,0,0,0,23.5,0
21.06.2017,21:00,21.79,0,0,0,0,21.79,0
21.06.2017,22:00,20.19,0,0,0,0,20.19,0
21.06.2017,23:00,20.74,0,0,0,0,20.74,0
22.06.2017,0:00,19.27,0,0,0,0,19.27,0
22.06.2017,1:00,20.06,0,0,0,0,20.06,0
22.06.2017,2:00,20.19,0,0,0,0,20.19,0
22.06.2017,3:00,20.15,0,0,0,0,20.15,0
22.06.2017,4:00,20.41,0,0,0,0,20.41,0
22.06.2017,5:00,27.29,0,0,0,0,27.29,0
22.06.2017,6:00,96.26,0,0,0,0,96.26,0
22.06.2017,7:00,312.76,0,0,0,0,312.76,0
22.06.2017,8:00,622.66,0,0,0,0,622.66,0
22.06.2017,9:00,881.29,0,0,0,0,881.29,0
22.06.2017,10:00,"1,047.75",0,0,0,0,"1,047.75",0
22.06.2017,11:00,"1,127.81",0,0,0,0,"1,127.81",0
22.06.2017,12:00,"1,118.14",0,0,0,0,"1,118.14",0
22.06.2017,13:00,"1,097.29",0,0,0,0,"1,097.29",0
22.06.2017,14:00,"1,038.64",0,0,0,0,"1,038.64",0
22.06.2017,15:00,922.18,0,0,0,0,922.18,0
22.06.2017,16:00,729.98,0,0,0,0,729.98,0
22.06.2017,17:00,470.65,0,0,0,0,470.65,0
22.06.2017,18:00,201.39,0,0,0,0,201.39,0
22.06.2017,19:00,53.75,0,0,0,0,53.75,0
22.06.2017,20:00,19.83,0,0,0,0,19.83,0
22.06.2017,21:00,20.46,0,0,0,0,20.46,0
22.06.2017,22:00,19.79,0,0,0,0,19.79,0
22.06.2017,23:00,19.66,0,0,0,0,19.66,0
23.06.2017,0:00,19.08,0,0,0,0,19.08,0
23.06.2017,1:00,19.57,0,0,0,0,19.57,0
23.06.2017,2:00,19.11,0,0,0,0,19.11,0
23.06.2017,3:00,18.56,0,0,0,0,18.56,0
23.06.2017,4:00,18.76,0,0,0,0,18.76,0
23.06.2017,5:00,25.93,0,0,0,0,25.93,0
23.06.2017,6:00,97.33,0,0,0,0,97.33,0
23.06.2017,7:00,326.37,0,0,0,0,326.37,0
23.06.2017,8:00,644.01,0,0,0,0,644.01,0
23.06.2017,9:00,926.89,0,0,0,0,926.89,0
23.06.2017,10:00,"1,113.30",0,0,0,0,"1,113.30",0
23.06.2017,11:00,"1,192.25",0,0,0,0,"1,192.25",0
23.06.2017,12:00,"1,211.12",0,0,0,0,"1,211.12",0
23.06.2017,13:00,"1,189.45",0,0,0,0,"1,189.45",0
23.06.2017,14:00,"1,115.71",0,0,0,0,"1,115.71",0
23.06.2017,15:00,984.2,0,0,0,0,984.2,0
23.06.2017,16:00,779.04,0,0,0,0,779.04,0
23.06.2017,17:00,498.81,0,0,0,0,498.81,0
23.06.2017,18:00,206.92,0,0,0,0,206.92,0
23.06.2017,19:00,56.05,0,0,0,0,56.05,0
23.06.2017,20:00,20.52,0,0,0,0,20.52,0
23.06.2017,21:00,20.92,0,0,0,0,20.92,0
23.06.2017,22:00,19.57,0,0,0,0,19.57,0
23.06.2017,23:00,24.52,0,0,0,0,24.52,0
24.06.2017,0:00,18.74,0,0,0,0,18.74,0
24.06.2017,1:00,19.81,0,0,0,0,19.81,0
24.06.2017,2:00,20.57,0,0,0,0,20.57,0
24.06.2017,3:00,20.6,0,0,0,0,20.6,0
24.06.2017,4:00,20.78,0,0,0,0,20.78,0
24.06.2017,5:00,27.26,0,0,0,0,27.26,0
24.06.2017,6:00,97.26,0,0,0,0,97.26,0
24.06.2017,7:00,335.16,0,0,0,0,335.16,0
24.06.2017,8:00,671.78,0,0,0,0,671.78,0
24.06.2017,9:00,942.81,0,0,0,0,942.81,0
24.06.2017,10:00,"1,145.25",0,0,0,0,"1,145.25",0
24.06.2017,11:00,"1,272.47",0,0,0,0,"1,272.47",0
24.06.2017,12:00,"1,317.89",0,0,0,0,"1,317.89",0
24.06.2017,13:00,"1,298.08",0,0,0,0,"1,298.08",0
24.06.2017,14:00,"1,213.54",0,0,0,0,"1,213.54",0
24.06.2017,15:00,"1,058.02",0,0,0,0,"1,058.02",0
24.06.2017,16:00,808.18,0,0,0,0,808.18,0
24.06.2017,17:00,507.65,0,0,0,0,507.65,0
24.06.2017,18:00,207.11,0,0,0,0,207.11,0
24.06.2017,19:00,56.85,0,0,0,0,56.85,0
24.06.2017,20:00,21.67,0,0,0,0,21.67,0
24.06.2017,21:00,20.65,0,0,0,0,20.65,0
24.06.2017,22:00,20.48,0,0,0,0,20.48,0
24.06.2017,23:00,20.11,0,0,0,0,20.11,0
25.06.2017,0:00,20.49,0,0,0,0,20.49,0
25.06.2017,1:00,19.92,0,0,0,0,19.92,0
25.06.2017,2:00,19.43,0,0,0,0,19.43,0
25.06.2017,3:00,19.81,0,0,0,0,19.81,0
25.06.2017,4:00,20.4,0,0,0,0,20.4,0
25.06.2017,5:00,28.56,0,0,0,0,28.56,0
25.06.2017,6:00,103.15,0,0,0,0,103.15,0
25.06.2017,7:00,337.22,0,0,0,0,337.22,0
25.06.2017,8:00,659.51,0,0,0,0,659.51,0
25.06.2017,9:00,943.93,0,0,0,0,943.93,0
25.06.2017,10:00,"1,143.60",0,0,0,0,"1,143.60",0
25.06.2017,11:00,"1,257.67",0,0,0,0,"1,257.67",0
25.06.2017,12:00,"1,297.04",0,0,0,0,"1,297.04",0
25.06.2017,13:00,"1,291.73",0,0,0,0,"1,291.73",0
25.06.2017,14:00,"1,203.32",0,0,0,0,"1,203.32",0
25.06.2017,15:00,"1,054.19",0,0,0,0,"1,054.19",0
25.06.2017,16:00,808.7,0,0,0,0,808.7,0
25.06.2017,17:00,510.55,0,0,0,0,510.55,0
25.06.2017,18:00,211.15,0,0,0,0,211.15,0
25.06.2017,19:00,60.18,0,0,0,0,60.18,0
25.06.2017,20:00,22.99,0,0,0,0,22.99,0
25.06.2017,21:00,21.59,0,0,0,0,21.59,0
25.06.2017,22:00,20.28,0,0,0,0,20.28,0
25.06.2017,23:00,19.99,0,0,0,0,19.99,0
26.06.2017,0:00,20.31,0,0,0,0,20.31,0
26.06.2017,1:00,19.8,0,0,0,0,19.8,0
26.06.2017,2:00,19.57,0,0,0,0,19.57,0
26.06.2017,3:00,18.94,0,0,0,0,18.94,0
26.06.2017,4:00,20.74,0,0,0,0,20.74,0
26.06.2017,5:00,27.36,0,0,0,0,27.36,0
26.06.2017,6:00,98.5,0,0,0,0,98.5,0
26.06.2017,7:00,337.23,0,0,0,0,337.23,0
26.06.2017,8:00,661.6,0,0,0,0,661.6,0
26.06.2017,9:00,935.71,0,0,0,0,935.71,0
26.06.2017,10:00,"1,140.88",0,0,0,0,"1,140.88",0
26.06.2017,11:00,"1,243.29",0,0,0,0,"1,243.29",0
26.06.2017,12:00,"1,282.12",0,0,0,0,"1,282.12",0
26.06.2017,13:00,"1,264.84",0,0,0,0,"1,264.84",0
26.06.2017,14:00,"1,164.60",0,0,0,0,"1,164.60",0
26.06.2017,15:00,"1,012.82",0,0,0,0,"1,012.82",0
26.06.2017,16:00,782.08,0,0,0,0,782.08,0
26.06.2017,17:00,476.78,0,0,0,0,476.78,0
26.06.2017,18:00,193.51,0,0,0,0,193.51,0
26.06.2017,19:00,56.43,0,0,0,0,56.43,0
26.06.2017,20:00,21.82,0,0,0,0,21.82,0
26.06.2017,21:00,21.04,0,0,0,0,21.04,0
26.06.2017,22:00,19.47,0,0,0,0,19.47,0
26.06.2017,23:00,18.79,0,0,0,0,18.79,0
27.06.2017,0:00,19.23,0,0,0,0,19.23,0
27.06.2017,1:00,19.63,0,0,0,0,19.63,0
27.06.2017,2:00,18.77,0,0,0,0,18.77,0
27.06.2017,3:00,19.04,0,0,0,0,19.04,0
27.06.2017,4:00,18.39,0,0,0,0,18.39,0
27.06.2017,5:00,24.95,0,0,0,0,24.95,0
27.06.2017,6:00,93.71,0,0,0,0,93.71,0
27.06.2017,7:00,322.9,0,0,0,0,322.9,0
27.06.2017,8:00,631.23,0,0,0,0,631.23,0
27.06.2017,9:00,906.14,0,0,0,0,906.14,0
27.06.2017,10:00,"1,115.16",0,0,0,0,"1,115.16",0
27.06.2017,11:00,"1,227.98",0,0,0,0,"1,227.98",0
27.06.2017,12:00,"1,263.42",0,0,0,0,"1,263.42",0
27.06.2017,13:00,"1,233.34",0,0,0,0,"1,233.34",0
27.06.2017,14:00,"1,142.39",0,0,0,0,"1,142.39",0
27.06.2017,15:00,985.82,0,0,0,0,985.82,0
27.06.2017,16:00,762.4,0,0,0,0,762.4,0
27.06.2017,17:00,464.26,0,0,0,0,464.26,0
27.06.2017,18:00,191.21,0,0,0,0,191.21,0
27.06.2017,19:00,57.36,0,0,0,0,57.36,0
27.06.2017,20:00,20.54,0,0,0,0,20.54,0
27.06.2017,21:00,19.21,0,0,0,0,19.21,0
27.06.2017,22:00,18.48,0,0,0,0,18.48,0
27.06.2017,23:00,18.01,0,0,0,0,18.01,0
28.06.2017,0:00,18.79,0,0,0,0,18.79,0
28.06.2017,1:00,19.57,0,0,0,0,19.57,0
28.06.2017,2:00,19.76,0,0,0,0,19.76,0
28.06.2017,3:00,19.41,0,0,0,0,19.41,0
28.06.2017,4:00,18.71,0,0,0,0,18.71,0
28.06.2017,5:00,25.96,0,0,0,0,25.96,0
28.06.2017,6:00,97.18,0,0,0,0,97.18,0
28.06.2017,7:00,320.18,0,0,0,0,320.18,0
28.06.2017,8:00,634.25,0,0,0,0,634.25,0
28.06.2017,9:00,908.14,0,0,0,0,908.14,0
28.06.2017,10:00,"1,097.38",0,0,0,0,"1,097.38",0
28.06.2017,11:00,"1,196.08",0,0,0,0,"1,196.08",0
28.06.2017,12:00,"1,230.96",0,0,0,0,"1,230.96",0
28.06.2017,13:00,"1,174.23",0,0,0,0,"1,174.23",0
28.06.2017,14:00,"1,078.53",0,0,0,0,"1,078.53",0
28.06.2017,15:00,913.66,0,0,0,0,913.66,0
28.06.2017,16:00,696.67,0,0,0,0,696.67,0
28.06.2017,17:00,448.3,0,0,0,0,448.3,0
28.06.2017,18:00,234.82,0,0,0,0,234.82,0
28.06.2017,19:00,56.65,0,0,0,0,56.65,0
28.06.2017,20:00,25.9,0,0,0,0,25.9,0
28.06.2017,21:00,19.23,0,0,0,0,19.23,0
28.06.2017,22:00,18.25,0,0,0,0,18.25,0
28.06.2017,23:00,17.68,0,0,0,0,17.68,0
29.06.2017,0:00,17.27,0,0,0,0,17.27,0
29.06.2017,1:00,16.68,0,0,0,0,16.68,0
29.06.2017,2:00,17,0,0,0,0,17,0
29.06.2017,3:00,17.74,0,0,0,0,17.74,0
29.06.2017,4:00,17.73,0,0,0,0,17.73,0
29.06.2017,5:00,24.58,0,0,0,0,24.58,0
29.06.2017,6:00,96.38,0,0,0,0,96.38,0
29.06.2017,7:00,312.28,0,0,0,0,312.28,0
29.06.2017,8:00,627.17,0,0,0,0,627.17,0
29.06.2017,9:00,896.33,0,0,0,0,896.33,0
29.06.2017,10:00,"1,083.61",0,0,0,0,"1,083.61",0
29.06.2017,11:00,"1,212.79",0,0,0,0,"1,212.79",0
29.06.2017,12:00,"1,253.08",0,0,0,0,"1,253.08",0
29.06.2017,13:00,"1,240.97",0,0,0,0,"1,240.97",0
29.06.2017,14:00,"1,172.36",0,0,0,0,"1,172.36",0
29.06.2017,15:00,"1,008.96",0,0,0,0,"1,008.96",0
29.06.2017,16:00,792.78,0,0,0,0,792.78,0
29.06.2017,17:00,496.2,0,0,0,0,496.2,0
29.06.2017,18:00,204.73,0,0,0,0,204.73,0
29.06.2017,19:00,55.34,0,0,0,0,55.34,0
29.06.2017,20:00,19.07,0,0,0,0,19.07,0
29.06.2017,21:00,18.16,0,0,0,0,18.16,0
29.06.2017,22:00,18.21,0,0,0,0,18.21,0
29.06.2017,23:00,18.98,0,0,0,0,18.98,0
30.06.2017,0:00,20.65,0,0,0,0,20.65,0
30.06.2017,1:00,22.65,0,0,0,0,22.65,0
30.06.2017,2:00,22.71,0,0,0,0,22.71,0
30.06.2017,3:00,23.01,0,0,0,0,23.01,0
30.06.2017,4:00,24.61,0,0,0,0,24.61,0
30.06.2017,5:00,31.95,0,0,0,0,31.95,0
30.06.2017,6:00,102.17,0,0,0,0,102.17,0
30.06.2017,7:00,323.5,0,0,0,0,323.5,0
30.06.2017,8:00,644.82,0,0,0,0,644.82,0
30.06.2017,9:00,920.53,0,0,0,0,920.53,0
30.06.2017,10:00,"1,123.96",0,0,0,0,"1,123.96",0
30.06.2017,11:00,"1,243.57",0,0,0,0,"1,243.57",0
30.06.2017,12:00,"1,281.33",0,0,0,0,"1,281.33",0
30.06.2017,13:00,"1,271.45",0,0,0,0,"1,271.45",0
30.06.2017,14:00,"1,178.78",0,0,0,0,"1,178.78",0
30.06.2017,15:00,"1,030.50",0,0,0,0,"1,030.50",0
30.06.2017,16:00,785.96,0,0,0,0,785.96,0
30.06.2017,17:00,491.45,0,0,0,0,491.45,0
30.06.2017,18:00,204.16,0,0,0,0,204.16,0
30.06.2017,19:00,58.71,0,0,0,0,58.71,0
30.06.2017,20:00,22.18,0,0,0,0,22.18,0
30.06.2017,21:00,19.44,0,0,0,0,19.44,0
30.06.2017,22:00,19.61,0,0,0,0,19.61,0
30.06.2017,23:00,20.58,0,0,0,0,20.58,0
01.07.2017,0:00,21.64,0,0,0,0,21.64,0
01.07.2017,1:00,21.81,0,0,0,0,21.81,0
01.07.2017,2:00,21.14,0,0,0,0,21.14,0
01.07.2017,3:00,20.17,0,0,0,0,20.17,0
01.07.2017,4:00,20.92,0,0,0,0,20.92,0
01.07.2017,5:00,25.83,0,0,0,0,25.83,0
01.07.2017,6:00,91.94,0,0,0,0,91.94,0
01.07.2017,7:00,323.9,0,0,0,0,323.9,0
01.07.2017,8:00,653.58,0,0,0,0,653.58,0
01.07.2017,9:00,939.98,0,0,0,0,939.98,0
01.07.2017,10:00,"1,149.31",0,0,0,0,"1,149.31",0
01.07.2017,11:00,"1,282.86",0,0,0,0,"1,282.86",0
01.07.2017,12:00,"1,315.81",0,0,0,0,"1,315.81",0
01.07.2017,13:00,"1,290.28",0,0,0,0,"1,290.28",0
01.07.2017,14:00,"1,213.50",0,0,0,0,"1,213.50",0
01.07.2017,15:00,"1,055.98",0,0,0,0,"1,055.98",0
01.07.2017,16:00,827.55,0,0,0,0,827.55,0
01.07.2017,17:00,520.03,0,0,0,0,520.03,0
01.07.2017,18:00,210.55,0,0,0,0,210.55,0
01.07.2017,19:00,56.8,0,0,0,0,56.8,0
01.07.2017,20:00,26.15,0,0,0,0,26.15,0
01.07.2017,21:00,25.52,0,0,0,0,25.52,0
01.07.2017,22:00,23.51,0,0,0,0,23.51,0
01.07.2017,23:00,22.82,0,0,0,0,22.82,0
02.07.2017,0:00,22.22,0,0,0,0,22.22,0
02.07.2017,1:00,20.37,0,0,0,0,20.37,0
02.07.2017,2:00,19.55,0,0,0,0,19.55,0
02.07.2017,3:00,19.8,0,0,0,0,19.8,0
02.07.2017,4:00,20.27,0,0,0,0,20.27,0
02.07.2017,5:00,25.69,0,0,0,0,25.69,0
02.07.2017,6:00,84.75,0,0,0,0,84.75,0
02.07.2017,7:00,312.33,0,0,0,0,312.33,0
02.07.2017,8:00,634.93,0,0,0,0,634.93,0
02.07.2017,9:00,910.02,0,0,0,0,910.02,0
02.07.2017,10:00,"1,100.35",0,0,0,0,"1,100.35",0
02.07.2017,11:00,"1,215.82",0,0,0,0,"1,215.82",0
02.07.2017,12:00,"1,248.51",0,0,0,0,"1,248.51",0
02.07.2017,13:00,"1,218.71",0,0,0,0,"1,218.71",0
02.07.2017,14:00,"1,152.37",0,0,0,0,"1,152.37",0
02.07.2017,15:00,"1,001.44",0,0,0,0,"1,001.44",0
02.07.2017,16:00,785.55,0,0,0,0,785.55,0
02.07.2017,17:00,504.87,0,0,0,0,504.87,0
02.07.2017,18:00,208.56,0,0,0,0,208.56,0
02.07.2017,19:00,56.87,0,0,0,0,56.87,0
02.07.2017,20:00,24.27,0,0,0,0,24.27,0
02.07.2017,21:00,22.21,0,0,0,0,22.21,0
02.07.2017,22:00,21.67,0,0,0,0,21.67,0
02.07.2017,23:00,21.17,0,0,0,0,21.17,0
03.07.2017,0:00,20.4,0,0,0,0,20.4,0
03.07.2017,1:00,20.49,0,0,0,0,20.49,0
03.07.2017,2:00,21.3,0,0,0,0,21.3,0
03.07.2017,3:00,21.32,0,0,0,0,21.32,0
03.07.2017,4:00,20.91,0,0,0,0,20.91,0
03.07.2017,5:00,25.42,0,0,0,0,25.42,0
03.07.2017,6:00,87.02,0,0,0,0,87.02,0
03.07.2017,7:00,299.19,0,0,0,0,299.19,0
03.07.2017,8:00,610.51,0,0,0,0,610.51,0
03.07.2017,9:00,864.53,0,0,0,0,864.53,0
03.07.2017,10:00,"1,052.73",0,0,0,0,"1,052.73",0
03.07.2017,11:00,"1,182.21",0,0,0,0,"1,182.21",0
03.07.2017,12:00,"1,208.97",0,0,0,0,"1,208.97",0
03.07.2017,13:00,"1,201.39",0,0,0,0,"1,201.39",0
03.07.2017,14:00,"1,135.96",0,0,0,0,"1,135.96",0
03.07.2017,15:00,997.06,0,0,0,0,997.06,0
03.07.2017,16:00,767.66,0,0,0,0,767.66,0
03.07.2017,17:00,482.65,0,0,0,0,482.65,0
03.07.2017,18:00,200.58,0,0,0,0,200.58,0
03.07.2017,19:00,59.7,0,0,0,0,59.7,0
03.07.2017,20:00,25.58,0,0,0,0,25.58,0
03.07.2017,21:00,23.25,0,0,0,0,23.25,0
03.07.2017,22:00,23.09,0,0,0,0,23.09,0
03.07.2017,23:00,23.79,0,0,0,0,23.79,0
04.07.2017,0:00,22.89,0,0,0,0,22.89,0
04.07.2017,1:00,23.04,0,0,0,0,23.04,0
04.07.2017,2:00,23.81,0,0,0,0,23.81,0
04.07.2017,3:00,25.2,0,0,0,0,25.2,0
04.07.2017,4:00,25.61,0,0,0,0,25.61,0
04.07.2017,5:00,29.4,0,0,0,0,29.4,0
04.07.2017,6:00,96.64,0,0,0,0,96.64,0
04.07.2017,7:00,301.71,0,0,0,0,301.71,0
04.07.2017,8:00,600.42,0,0,0,0,600.42,0
04.07.2017,9:00,881.68,0,0,0,0,881.68,0
04.07.2017,10:00,"1,045.10",0,0,0,0,"1,045.10",0
04.07.2017,11:00,"1,186.86",0,0,0,0,"1,186.86",0
04.07.2017,12:00,"1,236.99",0,0,0,0,"1,236.99",0
04.07.2017,13:00,"1,221.41",0,0,0,0,"1,221.41",0
04.07.2017,14:00,"1,127.49",0,0,0,0,"1,127.49",0
04.07.2017,15:00,985.65,0,0,0,0,985.65,0
04.07.2017,16:00,775.85,0,0,0,0,775.85,0
04.07.2017,17:00,486.18,0,0,0,0,486.18,0
04.07.2017,18:00,214.64,0,0,0,0,214.64,0
04.07.2017,19:00,71.59,0,0,0,0,71.59,0
04.07.2017,20:00,31.63,0,0,0,0,31.63,0
04.07.2017,21:00,29.77,0,0,0,0,29.77,0
04.07.2017,22:00,27.29,0,0,0,0,27.29,0
04.07.2017,23:00,27.47,0,0,0,0,27.47,0
05.07.2017,0:00,27.48,0,0,0,0,27.48,0
05.07.2017,1:00,27.86,0,0,0,0,27.86,0
05.07.2017,2:00,26.76,0,0,0,0,26.76,0
05.07.2017,3:00,27.34,0,0,0,0,27.34,0
05.07.2017,4:00,27.14,0,0,0,0,27.14,0
05.07.2017,5:00,31.42,0,0,0,0,31.42,0
05.07.2017,6:00,102.52,0,0,0,0,102.52,0
05.07.2017,7:00,303.44,0,0,0,0,303.44,0
05.07.2017,8:00,607.21,0,0,0,0,607.21,0
05.07.2017,9:00,868.49,0,0,0,0,868.49,0
05.07.2017,10:00,"1,071.48",0,0,0,0,"1,071.48",0
05.07.2017,11:00,"1,189.11",0,0,0,0,"1,189.11",0
05.07.2017,12:00,"1,254.26",0,0,0,0,"1,254.26",0
05.07.2017,13:00,"1,218.97",0,0,0,0,"1,218.97",0
05.07.2017,14:00,"1,133.33",0,0,0,0,"1,133.33",0
05.07.2017,15:00,988.07,0,0,0,0,988.07,0
05.07.2017,16:00,767.13,0,0,0,0,767.13,0
05.07.2017,17:00,492.03,0,0,0,0,492.03,0
05.07.2017,18:00,218.2,0,0,0,0,218.2,0
05.07.2017,19:00,69.98,0,0,0,0,69.98,0
05.07.2017,20:00,32.03,0,0,0,0,32.03,0
05.07.2017,21:00,31.46,0,0,0,0,31.46,0
05.07.2017,22:00,28.52,0,0,0,0,28.52,0
05.07.2017,23:00,26.41,0,0,0,0,26.41,0
06.07.2017,0:00,25.04,0,0,0,0,25.04,0
06.07.2017,1:00,25.49,0,0,0,0,25.49,0
06.07.2017,2:00,25.33,0,0,0,0,25.33,0
06.07.2017,3:00,25.47,0,0,0,0,25.47,0
06.07.2017,4:00,26.52,0,0,0,0,26.52,0
06.07.2017,5:00,31.95,0,0,0,0,31.95,0
06.07.2017,6:00,96.52,0,0,0,0,96.52,0
06.07.2017,7:00,306.55,0,0,0,0,306.55,0
06.07.2017,8:00,622.61,0,0,0,0,622.61,0
06.07.2017,9:00,906.38,0,0,0,0,906.38,0
06.07.2017,10:00,"1,111.71",0,0,0,0,"1,111.71",0
06.07.2017,11:00,"1,232.44",0,0,0,0,"1,232.44",0
06.07.2017,12:00,"1,283.67",0,0,0,0,"1,283.67",0
06.07.2017,13:00,"1,253.53",0,0,0,0,"1,253.53",0
06.07.2017,14:00,"1,170.94",0,0,0,0,"1,170.94",0
06.07.2017,15:00,"1,019.09",0,0,0,0,"1,019.09",0
06.07.2017,16:00,784.67,0,0,0,0,784.67,0
06.07.2017,17:00,495.83,0,0,0,0,495.83,0
06.07.2017,18:00,213.5,0,0,0,0,213.5,0
06.07.2017,19:00,63.64,0,0,0,0,63.64,0
06.07.2017,20:00,30.39,0,0,0,0,30.39,0
06.07.2017,21:00,27.01,0,0,0,0,27.01,0
06.07.2017,22:00,23.71,0,0,0,0,23.71,0
06.07.2017,23:00,23.37,0,0,0,0,23.37,0
07.07.2017,0:00,22.58,0,0,0,0,22.58,0
07.07.2017,1:00,24.04,0,0,0,0,24.04,0
07.07.2017,2:00,22.93,0,0,0,0,22.93,0
07.07.2017,3:00,22.72,0,0,0,0,22.72,0
07.07.2017,4:00,23.18,0,0,0,0,23.18,0
07.07.2017,5:00,27.05,0,0,0,0,27.05,0
07.07.2017,6:00,89.9,0,0,0,0,89.9,0
07.07.2017,7:00,307.41,0,0,0,0,307.41,0
07.07.2017,8:00,628.81,0,0,0,0,628.81,0
07.07.2017,9:00,906.92,0,0,0,0,906.92,0
07.07.2017,10:00,"1,110.64",0,0,0,0,"1,110.64",0
07.07.2017,11:00,"1,259.08",0,0,0,0,"1,259.08",0
07.07.2017,12:00,"1,308.94",0,0,0,0,"1,308.94",0
07.07.2017,13:00,"1,316.20",0,0,0,0,"1,316.20",0
07.07.2017,14:00,"1,229.94",0,0,0,0,"1,229.94",0
07.07.2017,15:00,"1,090.08",0,0,0,0,"1,090.08",0
07.07.2017,16:00,883.15,0,0,0,0,883.15,0
07.07.2017,17:00,536.97,0,0,0,0,536.97,0
07.07.2017,18:00,227.29,0,0,0,0,227.29,0
07.07.2017,19:00,63.82,0,0,0,0,63.82,0
07.07.2017,20:00,27.95,0,0,0,0,27.95,0
07.07.2017,21:00,27.84,0,0,0,0,27.84,0
07.07.2017,22:00,24.6,0,0,0,0,24.6,0
07.07.2017,23:00,25.63,0,0,0,0,25.63,0
08.07.2017,0:00,25.02,0,0,0,0,25.02,0
08.07.2017,1:00,24.65,0,0,0,0,24.65,0
08.07.2017,2:00,25.95,0,0,0,0,25.95,0
08.07.2017,3:00,27.5,0,0,0,0,27.5,0
08.07.2017,4:00,26.38,0,0,0,0,26.38,0
08.07.2017,5:00,31.4,0,0,0,0,31.4,0
08.07.2017,6:00,94.29,0,0,0,0,94.29,0
08.07.2017,7:00,323.35,0,0,0,0,323.35,0
08.07.2017,8:00,670.83,0,0,0,0,670.83,0
08.07.2017,9:00,962,0,0,0,0,962,0
08.07.2017,10:00,"1,173.10",0,0,0,0,"1,173.10",0
08.07.2017,11:00,"1,292.57",0,0,0,0,"1,292.57",0
08.07.2017,12:00,"1,335.73",0,0,0,0,"1,335.73",0
08.07.2017,13:00,"1,336.98",0,0,0,0,"1,336.98",0
08.07.2017,14:00,"1,247.37",0,0,0,0,"1,247.37",0
08.07.2017,15:00,"1,089.12",0,0,0,0,"1,089.12",0
08.07.2017,16:00,854.69,0,0,0,0,854.69,0
08.07.2017,17:00,538.61,0,0,0,0,538.61,0
08.07.2017,18:00,220.74,0,0,0,0,220.74,0
08.07.2017,19:00,59.44,0,0,0,0,59.44,0
08.07.2017,20:00,26.17,0,0,0,0,26.17,0
08.07.2017,21:00,31.26,0,0,0,0,31.26,0
08.07.2017,22:00,24.94,0,0,0,0,24.94,0
08.07.2017,23:00,25.21,0,0,0,0,25.21,0
09.07.2017,0:00,24.09,0,0,0,0,24.09,0
09.07.2017,1:00,23.67,0,0,0,0,23.67,0
09.07.2017,2:00,23.05,0,0,0,0,23.05,0
09.07.2017,3:00,20.73,0,0,0,0,20.73,0
09.07.2017,4:00,22,0,0,0,0,22,0
09.07.2017,5:00,26.27,0,0,0,0,26.27,0
09.07.2017,6:00,85.27,0,0,0,0,85.27,0
09.07.2017,7:00,314.64,0,0,0,0,314.64,0
09.07.2017,8:00,658.45,0,0,0,0,658.45,0
09.07.2017,9:00,951.78,0,0,0,0,951.78,0
09.07.2017,10:00,"1,153.79",0,0,0,0,"1,153.79",0
09.07.2017,11:00,"1,250.22",0,0,0,0,"1,250.22",0
09.07.2017,12:00,"1,295.80",0,0,0,0,"1,295.80",0
09.07.2017,13:00,"1,280.66",0,0,0,0,"1,280.66",0
09.07.2017,14:00,"1,223.50",0,0,0,0,"1,223.50",0
09.07.2017,15:00,"1,077.01",0,0,0,0,"1,077.01",0
